,timestamp,aapl_adj_close,amzn_adj_close,goog_adj_close,meta_adj_close,msft_adj_close,nvda_adj_close,tsla_adj_close
75,2012-08-01,18.4431,11.6045,15.7579,20.88,23.8325,3.0721,1.75
76,2012-08-02,18.4729,11.5405,15.6601,20.04,23.6542,3.0836,1.74
77,2012-08-03,18.7133,11.7485,15.9734,21.09,24.108,3.1478,1.818
78,2012-08-04,18.782700000000002,11.732166666666666,15.985766666666667,21.366666666666667,24.162033333333333,3.169966666666667,1.8402333333333334
79,2012-08-05,18.8521,11.715833333333334,15.998133333333334,21.643333333333334,24.216066666666666,3.1921333333333335,1.8624666666666667
80,2012-08-06,18.9215,11.6995,16.0105,21.92,24.2701,3.2143,1.8847
81,2012-08-07,18.8717,11.828,15.9537,20.72,24.5213,3.2465,2.0167
82,2012-08-08,18.8397,11.719,15.9958,20.72,24.578,3.2648,1.9393
83,2012-08-09,18.9467,11.703,15.9988,21.01,24.7158,3.3749,1.9607
84,2012-08-10,18.9763,11.6375,15.9901,21.807,24.651,3.3545,1.996
85,2012-08-11,19.06073333333333,11.632333333333333,16.1396,21.738,24.6429,3.3689666666666667,2.0233333333333334
86,2012-08-12,19.145166666666668,11.627166666666666,16.2891,21.669,24.6348,3.383433333333333,2.0506666666666664
87,2012-08-13,19.2296,11.622,16.4386,21.6,24.6267,3.3979,2.078
88,2012-08-14,19.2812,11.6595,16.6541,20.38,24.578,3.3474,1.9613
89,2012-08-15,19.255,11.871,16.6262,21.2,24.6351,3.3222,1.96
90,2012-08-16,19.4232,12.0775,16.7589,19.87,25.1083,3.391,2.02
91,2012-08-17,19.7824,12.0585,16.8653,19.05,25.2062,3.3612,2.0007
92,2012-08-18,19.955766666666666,12.044833333333333,16.852,19.370333333333335,25.162666666666667,3.3612,1.9895666666666667
93,2012-08-19,20.129133333333332,12.031166666666667,16.8387,19.690666666666665,25.119133333333334,3.3612,1.9784333333333335
94,2012-08-20,20.3025,12.0175,16.8254,20.011,25.0756,3.3612,1.9673
95,2012-08-21,20.0251,11.9725,16.6752,19.159,25.1246,3.352,1.9407
96,2012-08-22,20.4161,12.155,16.8663,19.439,24.9125,3.3589,1.9967
97,2012-08-23,20.2256,12.0599,16.8568,19.44,24.68,3.282,2.0487
98,2012-08-24,20.2437,12.287,16.9024,19.409,24.9288,3.3497,1.9667
99,2012-08-25,20.370433333333335,12.256666666666668,16.824266666666666,19.322666666666667,24.964166666666667,3.3306,1.9404666666666666
100,2012-08-26,20.497166666666665,12.226333333333333,16.746133333333333,19.23633333333333,24.999533333333332,3.3115,1.9142333333333332
101,2012-08-27,20.6239,12.196,16.668,19.15,25.0349,3.2924,1.888
102,2012-08-28,20.5971,12.3055,16.868,19.34,24.9859,3.2786,1.9127
103,2012-08-29,20.5564,12.356,17.136,19.1,25.0022,3.2855,1.894
104,2012-08-30,20.2634,12.311,16.9784,19.0885,24.733,3.2235,1.894
105,2012-08-31,20.3053,12.4135,17.0633,18.058,25.1409,3.2189,1.9013
106,2012-09-01,20.37955,12.408625,17.038075,17.975749999999998,25.0522,3.1756,1.894975
107,2012-09-02,20.4538,12.40375,17.01285,17.8935,24.9635,3.1323,1.88865
108,2012-09-03,20.52805,12.398875,16.987625,17.81125,24.8748,3.089,1.8823249999999998
109,2012-09-04,20.6023,12.394,16.9624,17.729,24.7861,3.0457,1.876
110,2012-09-05,20.4576,12.311,16.9545,18.58,24.7901,3.056,1.8627
111,2012-09-06,20.642,12.569,17.4197,18.96,25.5692,3.1501,1.9033
112,2012-09-07,20.7692,12.957,17.5878,18.98,25.2469,3.0744,1.9567
113,2012-09-08,20.589133333333333,12.922833333333333,17.543133333333333,18.923333333333332,25.184366666666666,3.065233333333333,1.9127
114,2012-09-09,20.409066666666668,12.888666666666667,17.49846666666667,18.866666666666667,25.121833333333335,3.0560666666666667,1.8687
115,2012-09-10,20.229,12.8545,17.4538,18.81,25.0593,3.0469,1.8247
116,2012-09-11,20.1633,12.7835,17.2401,19.43,25.1164,3.0836,1.8533
117,2012-09-12,20.4442,12.7815,17.2075,20.931,25.1083,3.118,1.8853
118,2012-09-13,20.8468,13.012,17.5851,20.713,25.2347,3.1375,1.9653
119,2012-09-14,21.1001,13.0635,17.6757,22.0,25.459,3.1753,2.026
120,2012-09-15,21.186600000000002,13.009,17.6782,21.84,25.459,3.1462666666666665,2.0737666666666663
121,2012-09-16,21.2731,12.9545,17.680699999999998,21.68,25.459,3.1172333333333335,2.1215333333333333
122,2012-09-17,21.3596,12.9,17.6832,21.52,25.459,3.0882,2.1693
123,2012-09-18,21.4246,12.9375,17.8899,21.87,25.4305,3.1088,2.0893
124,2012-09-19,21.4304,13.084,18.1196,23.29,25.3301,3.1455,2.07
125,2012-09-20,21.3266,13.0405,18.135,22.59,25.6548,3.1226,2.06
126,2012-09-21,21.3692,12.8735,18.2812,22.86,25.4427,3.1352,2.0013
127,2012-09-22,21.2745,12.829066666666666,18.408966666666664,22.169999999999998,25.331233333333333,3.1348000000000003,2.0155333333333334
128,2012-09-23,21.1798,12.784633333333334,18.536733333333334,21.48,25.219766666666665,3.1344,2.0297666666666667
129,2012-09-24,21.0851,12.7402,18.6645,20.79,25.1083,3.134,2.044
130,2012-09-25,20.5586,12.623,18.6591,20.28,24.7901,3.0767,1.844
131,2012-09-26,20.3034,12.4835,18.7662,20.62,24.6066,3.0239,1.836
132,2012-09-27,20.7961,12.8295,18.8419,20.32,24.6025,3.0457,1.8993
133,2012-09-28,20.3622,12.716,18.7921,21.66,24.2762,3.0606,1.952
134,2012-09-29,20.2837,12.6775,18.852533333333334,21.77,24.2028,3.0434,1.9493333333333334
135,2012-09-30,20.2052,12.639,18.91296666666667,21.88,24.1294,3.0262,1.9466666666666665
136,2012-10-01,20.1267,12.6005,18.9734,21.99,24.056,3.009,1.944
137,2012-10-02,20.1853,12.53,18.8541,22.27,24.1946,3.0216,1.9867
138,2012-10-03,20.4948,12.796,18.9913,21.83,24.3578,2.9906,1.9533
139,2012-10-04,20.3529,13.0235,19.1295,21.9475,24.4965,3.1249,1.96
140,2012-10-05,19.9192,12.9255,19.1196,20.91,24.3496,3.0514,1.926
141,2012-10-06,19.772466666666666,12.934666666666667,19.038166666666665,20.74,24.330566666666666,3.0414666666666665,1.934
142,2012-10-07,19.625733333333333,12.943833333333332,18.956733333333332,20.57,24.311533333333333,3.0315333333333334,1.942
143,2012-10-08,19.479,12.953,18.8753,20.4,24.2925,3.0216,1.95
144,2012-10-09,19.4082,12.548,18.5328,20.227,23.8847,2.9574,1.8913
145,2012-10-10,19.5626,12.2495,18.5445,19.64,23.6399,2.9069,1.8933
146,2012-10-11,19.1716,12.211,18.7168,19.75,23.6155,2.923,1.888
147,2012-10-12,19.2209,12.118,18.5492,19.5181,23.8194,2.8977,1.8427
148,2012-10-13,19.272233333333332,12.148333333333333,18.5179,19.518733333333333,23.9037,2.9099333333333335,1.8358
149,2012-10-14,19.323566666666668,12.178666666666667,18.4866,19.519366666666667,23.988,2.9221666666666666,1.8289
150,2012-10-15,19.3749,12.209,18.4553,19.52,24.0723,2.9344,1.822
151,2012-10-16,19.8338,12.197,18.548,19.48,24.056,3.0193,1.8707
152,2012-10-17,19.6757,12.3745,18.8167,19.88,24.1375,2.9964,1.9213
153,2012-10-18,19.3102,12.2425,17.3101,18.975,24.06,2.9505,1.8693
154,2012-10-19,18.6143,12.0,16.9811,19.0,23.3626,2.7773,1.8493
155,2012-10-20,18.8604,11.896333333333333,16.9552,19.107,23.188566666666667,2.766966666666667,1.8517666666666666
156,2012-10-21,19.1065,11.792666666666667,16.9293,19.214000000000002,23.014533333333333,2.7566333333333333,1.8542333333333334
157,2012-10-22,19.3526,11.689,16.9034,19.321,22.8405,2.7463,1.8567
158,2012-10-23,18.7216,11.7155,16.9452,19.5,22.8789,2.8289,1.8927
159,2012-10-24,18.8277,11.4245,16.8693,23.2299,22.7605,2.7922,1.828
160,2012-10-25,18.6051,11.146,16.8807,22.56,22.7426,2.7945,1.8347
161,2012-10-26,18.436,11.912,16.8157,21.9425,23.0118,2.7647,1.8253
162,2012-10-27,18.38302,11.858540000000001,16.841359999999998,21.776,23.065640000000002,2.76124,1.8353199999999998
163,2012-10-28,18.33004,11.80508,16.86702,21.6095,23.11948,2.75778,1.84534
164,2012-10-29,18.27706,11.75162,16.89268,21.442999999999998,23.17332,2.75432,1.85536
165,2012-10-30,18.22408,11.69816,16.91834,21.2765,23.227159999999998,2.75086,1.86538
166,2012-10-31,18.1711,11.6447,16.944,21.11,23.281,2.7474,1.8754
167,2012-11-01,18.2083,11.607,17.1256,21.21,24.0764,2.8794,1.9497
168,2012-11-02,17.6058,11.6211,17.1338,21.18,24.064,2.8656,1.9279
169,2012-11-03,17.685366666666667,11.6529,17.0926,21.203333333333333,24.0994,2.9061333333333335,1.9852666666666667
170,2012-11-04,17.76493333333333,11.6847,17.0514,21.226666666666667,24.134800000000002,2.9466666666666668,2.0426333333333333
171,2012-11-05,17.8445,11.7165,17.0102,21.25,24.1702,2.9872,2.1
172,2012-11-06,17.7905,11.878,16.9794,21.1712,24.3578,2.9849,2.0767
173,2012-11-07,17.1129,11.603,16.6157,20.47,23.7215,2.8931,2.1027
174,2012-11-08,16.4918,11.3675,16.2464,19.99,23.5013,2.9092,2.0873
175,2012-11-09,16.7773,11.3155,16.5139,19.21,23.5176,2.7968,2.0213
176,2012-11-10,16.734066666666667,11.318166666666666,16.5377,19.496666666666666,23.351733333333335,2.7757666666666667,2.0379666666666667
177,2012-11-11,16.690833333333334,11.320833333333333,16.5615,19.783333333333335,23.185866666666666,2.7547333333333333,2.0546333333333333
178,2012-11-12,16.6476,11.3235,16.5853,20.07,23.02,2.7337,2.0713
179,2012-11-13,16.6497,11.33,16.4147,19.86,22.2854,2.7142,2.1076
180,2012-11-14,16.4651,11.1475,16.2528,22.36,22.0802,2.6476,2.092
181,2012-11-15,16.1198,11.03,16.1211,22.17,21.9327,2.6591,2.0547
182,2012-11-16,16.1829,11.2615,16.1191,23.5607,21.8177,2.6109,2.1227
183,2012-11-17,16.5719,11.336166666666667,16.2937,23.347133333333336,21.874399999999998,2.635266666666667,2.1467
184,2012-11-18,16.960900000000002,11.410833333333333,16.4683,23.133566666666667,21.9311,2.6596333333333333,2.1707
185,2012-11-19,17.3499,11.4855,16.6429,22.92,21.9878,2.684,2.1947
186,2012-11-20,17.2022,11.689,16.6867,23.1,21.9732,2.6534,2.2
187,2012-11-21,17.2263,11.9015,16.5846,24.32,22.1707,2.7296,2.1647
188,2012-11-22,17.3766,11.94775,16.61075,24.159,22.4792,2.7388500000000002,2.1533499999999997
189,2012-11-23,17.5269,11.994,16.6369,23.998,22.7877,2.7481,2.142
190,2012-11-24,17.7112,12.056333333333333,16.580266666666667,24.645333333333333,22.7013,2.7638666666666665,2.1451
191,2012-11-25,17.8955,12.118666666666666,16.523633333333333,25.29266666666667,22.614900000000002,2.7796333333333334,2.1482
192,2012-11-26,18.0798,12.181,16.467,25.94,22.5285,2.7954,2.1513
193,2012-11-27,17.9341,12.1701,16.7051,26.15,22.2776,2.807,2.1433
194,2012-11-28,17.8777,12.3555,17.0279,26.36,22.508,2.8312,2.2153
195,2012-11-29,18.0746,12.5635,17.2327,27.32,22.1707,2.7804,2.246
196,2012-11-30,17.9495,12.6025,17.3941,28.0,21.8951,2.7642,2.2547
197,2012-12-01,17.9588,12.573833333333333,17.368166666666667,27.68,21.8442,2.747266666666667,2.272466666666667
198,2012-12-02,17.9681,12.545166666666667,17.342233333333333,27.36,21.7933,2.7303333333333333,2.290233333333333
199,2012-12-03,17.9774,12.5165,17.3163,27.04,21.7424,2.7134,2.308
200,2012-12-04,17.6601,12.6244,17.2112,27.46,21.6935,2.7931,2.26
201,2012-12-05,16.5238,12.698,17.1313,27.71,21.9403,2.762,2.2473
202,2012-12-06,16.783,12.6685,17.2137,26.97,21.9856,2.7665,2.26
203,2012-12-07,16.3538,12.6634,17.0414,27.485,21.7634,2.7608,2.278
204,2012-12-08,16.318766666666665,12.571766666666667,17.051433333333332,27.60333333333333,21.8964,2.7919666666666667,2.2869
205,2012-12-09,16.283733333333334,12.480133333333333,17.061466666666668,27.721666666666668,22.029400000000003,2.8231333333333333,2.2958
206,2012-12-10,16.2487,12.3885,17.0715,27.84,22.1624,2.8543,2.3047
207,2012-12-11,16.6034,12.5345,17.3569,27.98,22.475,2.9213,2.352
208,2012-12-12,16.5302,12.588,17.3739,27.5801,22.4092,2.8912,2.3507
209,2012-12-13,16.2446,12.5625,17.5019,28.24,22.3023,2.8935,2.2407
210,2012-12-14,15.6345,12.4595,17.4835,26.812,22.0555,2.9074,2.254
211,2012-12-15,15.726866666666666,12.537333333333333,17.639733333333332,26.791333333333334,22.133633333333332,2.9031666666666665,2.2671
212,2012-12-16,15.819233333333333,12.615166666666667,17.79596666666667,26.770666666666667,22.211766666666666,2.8989333333333334,2.2802
213,2012-12-17,15.9116,12.693,17.9522,26.75,22.2899,2.8947,2.2933
214,2012-12-18,16.3738,13.02,17.9594,27.71,22.6725,2.9005,2.306
215,2012-12-19,16.141,12.8995,17.9355,27.41,22.4668,2.9213,2.3073
216,2012-12-20,16.0005,13.075,17.9916,27.36,22.7712,2.919,2.2953
217,2012-12-21,15.9269,12.846,17.8239,26.26,22.582,2.852,2.2667
218,2012-12-22,15.935466666666667,12.874333333333333,17.77303333333333,26.483333333333334,22.475066666666667,2.8443,2.2729
219,2012-12-23,15.944033333333334,12.902666666666667,17.722166666666666,26.706666666666667,22.368133333333333,2.8366,2.2791
220,2012-12-24,15.9526,12.931,17.6713,26.93,22.2612,2.8289,2.2853
221,2012-12-25,15.8427,12.6813,17.663449999999997,26.72,22.1789,2.82775,2.2622999999999998
222,2012-12-26,15.7328,12.4316,17.6556,26.51,22.0966,2.8266,2.2393
223,2012-12-27,15.796,12.4155,17.5913,26.05,22.1789,2.8081,2.246
224,2012-12-28,15.6282,12.259,17.4349,25.9112,21.8416,2.7942,2.2147
225,2012-12-29,15.859066666666665,12.353833333333334,17.4961,26.147366666666667,21.8854,2.8065333333333333,2.2291333333333334
226,2012-12-30,16.08993333333333,12.448666666666666,17.5573,26.383533333333336,21.929199999999998,2.8188666666666666,2.2435666666666667
227,2012-12-31,16.3208,12.5435,17.6185,26.6197,21.973,2.8312,2.258
228,2013-01-01,16.5793,12.7045,17.8161,27.30985,22.3474,2.8842999999999996,2.3076499999999998
229,2013-01-02,16.8378,12.8655,18.0137,28.0,22.7218,2.9374,2.3573
230,2013-01-03,16.6251,12.924,18.0242,27.77,22.4175,2.9397,2.318
231,2013-01-04,16.1621,12.9575,18.3804,28.76,21.9979,3.0367,2.2933
232,2013-01-05,16.130433333333333,13.112666666666666,18.35366666666667,28.980433333333334,21.9842,3.0074666666666667,2.2919666666666667
233,2013-01-06,16.098766666666666,13.267833333333334,18.326933333333333,29.200866666666666,21.9705,2.9782333333333333,2.290633333333333
234,2013-01-07,16.0671,13.423,18.3002,29.4213,21.9568,2.949,2.2893
235,2013-01-08,16.1103,13.319,18.264,29.0607,21.8416,2.8847,2.2453
236,2013-01-09,15.8585,13.3175,18.3841,30.59,21.965,2.8197,2.2427
237,2013-01-10,16.0551,13.267,18.4678,31.3,21.7676,2.8243,2.2353
238,2013-01-11,15.9567,13.397,18.4307,31.72,22.0719,2.8197,2.194
239,2013-01-12,15.767066666666667,13.476833333333333,18.291700000000002,31.4625,22.088366666666666,2.8189,2.2017666666666664
240,2013-01-13,15.577433333333333,13.556666666666667,18.1527,31.205000000000002,22.104833333333335,2.8181,2.2095333333333333
241,2013-01-14,15.3878,13.6365,18.0137,30.9475,22.1213,2.8173,2.2173
242,2013-01-15,14.9023,13.595,18.0556,30.1,22.3846,2.7665,2.26
243,2013-01-16,15.5209,13.4465,17.813,29.85,22.2447,2.7919,2.2733
244,2013-01-17,15.4163,13.524,17.7166,30.14,22.4175,2.8289,2.292
245,2013-01-18,15.3341,13.606,17.547,29.66,22.4175,2.8104,2.3013
246,2013-01-19,15.370674999999999,13.581875,17.536775,29.92725,22.396925,2.80695,2.312475
247,2013-01-20,15.40725,13.557749999999999,17.52655,30.194499999999998,22.376350000000002,2.8035,2.3236499999999998
248,2013-01-21,15.443825,13.533624999999999,17.516325000000002,30.46175,22.355775,2.80005,2.334825
249,2013-01-22,15.4804,13.5095,17.5061,30.729,22.3352,2.7966,2.346
250,2013-01-23,15.7636,13.4055,18.4683,30.82,22.7136,2.8012,2.4
251,2013-01-24,13.816,13.681,18.7848,31.08,22.7301,2.815,2.466
252,2013-01-25,13.4903,14.1995,18.7714,31.54,22.9357,2.8658,2.4653
253,2013-01-26,13.592033333333333,14.067,18.747,31.849666666666668,22.944200000000002,2.8812,2.4886333333333335
254,2013-01-27,13.693766666666667,13.9345,18.7226,32.159333333333336,22.9527,2.8966,2.5119666666666665
255,2013-01-28,13.7955,13.802,18.6982,32.469,22.9612,2.912,2.5353
256,2013-01-29,14.0543,13.0175,18.7716,30.79,23.0427,2.8497,2.53
257,2013-01-30,14.0102,13.6382,18.7754,31.24,22.9111,2.8451,2.5013
258,2013-01-31,13.9691,13.275,18.8217,30.981,22.582,2.8312,2.5007
259,2013-02-01,13.9117,13.25,19.3176,29.73,22.9769,2.8566,2.5533
260,2013-02-02,13.796133333333334,13.166333333333334,19.17993333333333,29.189666666666668,22.842533333333332,2.8404333333333334,2.5408666666666666
261,2013-02-03,13.680566666666666,13.082666666666666,19.042266666666666,28.649333333333335,22.708166666666667,2.8242666666666665,2.5284333333333335
262,2013-02-04,13.565,12.999,18.9046,28.109,22.5738,2.8081,2.516
263,2013-02-05,14.0413,13.3445,19.072,28.64,22.619,2.8728,2.542
264,2013-02-06,14.0261,13.111,19.1824,29.05,22.4915,2.8497,2.6113
265,2013-02-07,14.4407,13.0115,19.2765,28.65,22.4446,2.8381,2.632
266,2013-02-08,14.6492,13.0975,19.5609,28.545,22.6643,2.8566,2.616
267,2013-02-09,14.7001,13.0185,19.536433333333335,28.450000000000003,22.7493,2.8673666666666664,2.597766666666667
268,2013-02-10,14.751,12.9395,19.511966666666666,28.355,22.8343,2.8781333333333334,2.5795333333333335
269,2013-02-11,14.8019,12.8605,19.4875,28.26,22.9193,2.8889,2.5613
270,2013-02-12,14.4309,12.935,19.4446,27.37,22.9357,2.8705,2.526
271,2013-02-13,14.4034,13.4735,19.4984,27.9075,23.0591,2.8566,2.5633
272,2013-02-14,14.3905,13.462,19.622,28.5,23.0674,2.9397,2.5533
273,2013-02-15,14.1921,13.2545,19.7482,28.32,23.0427,2.94,2.4693
274,2013-02-16,14.1908,13.312750000000001,19.835125,28.4725,23.0972,2.929825,2.50665
275,2013-02-17,14.189499999999999,13.371,19.92205,28.625,23.151699999999998,2.91965,2.544
276,2013-02-18,14.1882,13.42925,20.008975,28.7775,23.2062,2.909475,2.58135
277,2013-02-19,14.1869,13.4875,20.0959,28.93,23.2607,2.8993,2.6187
278,2013-02-20,13.8433,13.3205,19.7375,28.462,23.1155,2.8589,2.5693
279,2013-02-21,13.7573,13.297,19.814,27.283,22.8004,2.8381,2.344
280,2013-02-22,13.9038,13.271,19.9181,27.13,23.0243,2.8912,2.4073
281,2013-02-23,13.821433333333333,13.1785,19.843866666666667,27.176666666666666,22.91646666666667,2.8742666666666667,2.368866666666667
282,2013-02-24,13.739066666666668,13.086,19.76963333333333,27.223333333333333,22.808633333333333,2.857333333333333,2.330433333333333
283,2013-02-25,13.6567,12.9935,19.6954,27.27,22.7008,2.8404,2.292
284,2013-02-26,13.847,12.968,19.6795,27.39,22.7008,2.8739,2.2953
285,2013-02-27,13.7113,13.1625,19.9198,26.87,23.0658,2.9274,2.34
286,2013-02-28,13.6136,13.2135,19.9552,27.25,23.0575,2.9413,2.322
287,2013-03-01,13.2765,13.287,20.0795,27.78,23.1819,2.9529,2.31
288,2013-03-02,13.169366666666667,13.409833333333333,20.206599999999998,27.76,23.237199999999998,2.9486333333333334,2.3306666666666667
289,2013-03-03,13.062233333333333,13.532666666666668,20.3337,27.74,23.2925,2.944366666666667,2.3513333333333333
290,2013-03-04,12.9551,13.6555,20.4608,27.72,23.3478,2.9401,2.372
291,2013-03-05,13.2972,13.7795,20.8867,27.52,23.5137,2.9738,2.4433
292,2013-03-06,13.1282,13.6895,20.7069,27.4525,23.298,2.9715,2.5127
293,2013-03-07,13.2799,13.694,20.7373,28.578,23.3395,2.9645,2.5487
294,2013-03-08,13.315,13.7095,20.7104,27.96,23.2234,2.9785,2.5647
295,2013-03-09,13.378233333333332,13.660333333333334,20.7378,28.02,23.187433333333335,2.9688,2.5787
296,2013-03-10,13.441466666666667,13.611166666666666,20.7652,28.080000000000002,23.151466666666668,2.9591,2.5927000000000002
